1,0.68,4.043,8.681
2,0.283,4.574,8.329
3,-0.026,4.687,7.122
4,-0.048,4.546,8.104
5,1.46,4.831,10.595
6,0.802,4.151,10.803
7,-0.975,2.294,7.673
8,1.491,4.052,7.139
9,1.891,4.929,7.874
10,-0.675,4.919,8.76
11,-0.136,4.323,8.012
12,-0.845,3.683,7.919
13,-1.305,3.796,11.021
14,-0.412,4.232,10.748
15,1.084,4.749,8.069
16,2.14,4.148,8.056
17,0.824,3.279,9.955
18,-1.305,4.258,10.657
19,-1.058,4.325,9.179
20,-0.503,3.959,9.833
21,0.015,3.897,9.89
22,-0.776,3.786,9.687
23,-1.573,3.489,8.873
24,-1.26,3.094,8.973
25,-0.086,3.248,9.565
26,0.995,4.04,9.129
27,0.914,4.562,9.574
28,-0.29,4.215,9.67
29,-0.685,3.444,9.215
30,0.414,3.997,8.113
31,1.441,4.797,8.142
32,1.209,4.098,9.031
33,-0.292,2.905,9.665
34,-1.073,3.418,9.102
35,-0.838,4.761,7.721
36,0.228,4.97,7.797
37,0.704,4.579,7.356
38,0.422,4.776,7.22
39,0.01,4.879,7.464
40,-0.285,4.584,8.628
41,-0.115,4.321,9.62
42,0.343,5.022,9.383
43,1.163,5.25,9.05
44,1.575,4.756,8.307
45,1.096,4.764,8.182
46,0.752,4.998,8.997
47,0.733,4.934,9.61
48,0.709,4.819,8.834
49,-0.366,4.771,7.766
50,-1.082,5.223,7.352
51,0.244,5.825,8.087
52,2.02,5.882,9.864
53,1.472,5.626,9.943
54,-1.226,5.76,9.052
55,-1.145,5.949,8.492
56,1.551,6.32,8.772
57,2.509,6.502,9.272
58,0.979,6.174,9.043
59,-0.529,6.007,8.549
60,0.458,6.234,9.275
61,2.507,6.792,10.106
62,3.079,6.969,10.163
63,2.227,7.005,8.707
64,2.267,7.08,7.96
65,2.619,6.706,9.574
66,1.716,6.086,10.001
67,1.997,5.947,9.088
68,3.438,5.961,8.425
69,3.996,5.149,9.421
70,3.067,4.124,10.015
71,2.473,3.688,8.463
72,3.465,3.952,6.765
73,4.511,4.139,6.619
74,3.91,3.638,7.701
75,2.792,3.329,7.268
76,2.931,3.676,6.377
77,3.11,4.08,5.055
78,3.599,4.495,4.686
79,3.714,4.445,5.639
80,3.462,4.601,6.379
81,2.986,4.905,5.577
82,2.428,5.209,4.31
83,3.185,5.808,5.026
84,3.932,6.014,7.677
85,2.732,6.359,7.979
